date,code,regime,action,risk_flag,amt,edge_old,final,y_excess,y_hold,y_t1close,amt_pct,auction_strength,liquidity,money,pressure_score,weimai_strength,orderbook,low_cost,theme_strength_t0,market_env_score,cashflow_continuity_score,longtou_score,net_pressure,latest_change_pct,source_evidence_score,auction_amount_wan,net_amount_rank,qiangchou_920_925_rank,qiangchou_last_second_rank,deriv.auc_minus_8xopen,deriv.lowopen_strength,deriv.money_x_liq,deriv.amt_x_auc,xr.amt_pct,xr.auction_strength,xr.liquidity,xr.money,xr.pressure_score,xr.weimai_strength,xr.orderbook,xr.low_cost,xr.theme_strength_t0,xr.market_env_score,xr.cashflow_continuity_score,xr.longtou_score,xr.net_pressure,xr.latest_change_pct,xr.source_evidence_score,xr.auction_amount_wan,xr.net_amount_rank,xr.qiangchou_920_925_rank,xr.qiangchou_last_second_rank,xr.deriv.auc_minus_8xopen,xr.deriv.lowopen_strength,xr.deriv.money_x_liq,xr.deriv.amt_x_auc
2026-07-03,002979,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",BUY,1,95.29412,100.0,50.21,0.0,5.34867,5.34867,95.29412,62.89,100.0,100.0,100.0,48.6,84.07,1.0,20.0,37.47,55.0,0.0,0.00334,10.0,28.3,17074.0,13.0,,,-17.11,0.0,100.0,59.93047,95.88689,100.0,94.0874,96.40103,98.71465,100.0,98.97172,2.57069,0.0,0.0,89.46015,0.0,98.29545,97.42268,97.94344,95.29412,6.81818,,,14.69072,0.0,99.22879,100.0
2026-07-03,600376,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,78.82353,100.0,47.08,0.0,4.19948,4.19948,78.82353,57.47,100.0,100.0,100.0,42.61,85.0,0.0,20.0,37.47,45.0,0.0,0.00475,10.12,41.81,4079.0,31.0,,,-23.49,0.0,100.0,45.29988,81.491,99.48586,94.34447,96.6581,98.97172,99.48586,99.22879,0.0,0.25707,0.25707,16.19537,0.25707,100.0,98.96907,99.74293,78.82353,17.04545,,,9.02062,0.25773,99.48586,98.71465
2026-07-03,301165,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,96.76471,100.0,0.0,-8.69208,-0.29326,7.49289,96.76471,36.41,90.0,100.0,100.0,39.6,0.0,0.0,20.0,37.47,45.0,0.0,0.00405,20.0,38.12,22872.0,3.0,6.0,,-123.59,0.0,90.0,35.23203,97.17224,90.23136,93.3162,96.91517,99.22879,97.94344,0.0,0.25707,0.51414,0.51414,16.45244,0.51414,99.43182,100.0,99.22879,96.76471,1.13636,5.47945,,0.0,0.51546,98.45758,93.05913
2026-07-03,002635,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,80.0,94.24,41.77,6.96798,-3.93053,-10.01712,80.0,60.89,100.0,100.0,100.0,36.2,45.0,69.85,20.0,37.47,30.0,0.0,0.00265,3.01,7.72,4543.0,35.0,18.0,,36.81,0.0,100.0,48.712,82.51928,99.74293,94.60154,97.17224,99.48586,93.05913,8.99743,36.76093,0.77121,0.77121,0.0,0.77121,97.72727,76.80412,90.23136,80.0,19.31818,21.91781,,91.49485,0.7732,99.74293,99.48586
2026-07-03,002167,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,91.17647,92.07,34.14,-4.0691,-8.27586,-4.39297,91.17647,47.19,100.0,100.0,100.0,38.4,45.0,87.85,20.0,37.47,55.0,0.0,0.00262,0.19,4.37,11010.0,14.0,,,45.67,47.19,100.0,43.02618,92.28792,97.68638,94.85861,97.42931,99.74293,96.14396,9.2545,70.43702,1.02828,1.02828,89.71722,1.02828,97.15909,25.51546,86.88946,91.17647,7.38636,,,94.58763,100.0,100.0,98.45758
2026-07-03,000595,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,92.64706,91.01,51.79,0.0,,,92.64706,49.75,100.0,85.94,53.12,40.8,55.0,0.55,20.0,37.47,45.0,0.0,0.00106,10.05,17.5,11566.6022,74.0,,,-30.65,0.0,85.94,46.09191,93.57326,98.45758,95.11568,93.3162,95.11568,98.71465,98.71465,1.54242,1.28535,1.28535,16.70951,1.28535,89.20455,98.45361,96.14396,92.64706,41.47727,,,5.41237,1.03093,97.42931,98.97172
2026-07-03,301379,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,74.11765,88.65,37.01,13.69403,24.99122,10.72761,74.11765,52.6,99.16,83.63,47.76,31.4,45.0,34.21,20.0,37.47,45.0,0.0,0.00096,6.31,2.43,2958.0,71.0,50.0,,2.12,0.0,82.92751,38.98588,77.37789,98.71465,93.83033,92.28792,93.57326,86.37532,9.51157,8.74036,1.54242,1.54242,16.96658,1.54242,85.79545,93.81443,83.54756,74.11765,39.77273,65.75342,,58.50515,1.28866,96.6581,96.6581
2026-07-03,002977,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,84.41176,86.5,0.0,0.0,,,84.41176,56.51,100.0,89.17,63.91,36.2,45.0,46.0,20.0,37.47,45.0,0.0,0.00128,5.0,8.01,7012.5974,97.0,,,16.51,0.0,89.17,47.70109,86.37532,99.22879,95.37275,94.34447,96.91517,93.3162,9.76864,14.39589,1.79949,1.79949,17.22365,1.79949,93.18182,89.94845,90.48843,84.41176,54.54545,,,78.86598,1.54639,98.20051,99.22879
2026-07-03,002458,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,82.94118,85.85,43.6,-5.73858,-1.5625,4.30464,82.94118,49.09,100.0,79.7,32.32,42.0,45.0,84.7,20.0,37.47,45.0,0.0,0.00065,2.02,0.0,6614.0,68.0,71.0,,32.93,0.0,79.7,40.71582,85.08997,98.20051,95.62982,90.48843,92.28792,99.22879,10.02571,60.92545,2.05656,2.05656,17.48072,2.05656,82.95455,60.82474,0.0,82.94118,38.06818,94.52055,,90.72165,1.80412,95.88689,97.68638
2026-07-03,300139,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,81.76471,84.16,33.49,6.32847,-2.5974,-8.05902,81.76471,46.86,100.0,70.0,0.0,2.6,45.0,32.23,20.0,37.47,55.0,0.0,-0.00116,6.53,0.0,5864.0,165.0,,,-5.38,0.0,70.0,38.31494,84.0617,97.42931,95.88689,79.43445,0.0,63.75321,10.28278,8.22622,2.31362,2.31362,89.97429,2.31362,5.68182,94.07216,0.25707,81.76471,93.18182,,,39.69072,2.06186,90.48843,96.14396
2026-07-03,002396,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,77.64706,79.54,0.0,0.0,10.0,10.0,77.64706,42.84,74.0,96.96,89.85,47.01,85.0,0.91,20.0,37.47,45.0,0.0,0.0018,10.01,39.38,3603.0,29.0,,,-37.24,0.0,71.7504,33.264,80.46272,95.88689,76.09254,96.14396,98.45758,99.74293,99.48586,2.31362,2.57069,2.57069,17.73779,2.57069,96.59091,97.68041,99.48586,77.64706,15.90909,,,3.86598,2.31959,92.80206,92.54499
2026-07-03,603789,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,92.05882,76.21,0.0,0.0,,,92.05882,55.55,100.0,70.0,0.0,23.21,45.0,46.36,20.0,37.47,45.0,0.0,0.0,4.96,13.74,11428.349,114.0,,,15.87,0.0,70.0,51.13868,93.05913,98.97172,96.14396,79.69152,0.25707,78.66324,10.53985,15.9383,2.82776,2.82776,17.99486,2.82776,35.79545,89.43299,95.11568,92.05882,64.20455,,,77.57732,2.57732,90.7455,99.74293
2026-07-03,002148,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,61.47059,76.12,41.97,0.0,6.55488,6.55488,61.47059,33.75,66.06,71.72,100.0,40.81,85.0,0.37,20.0,37.47,45.0,0.0,0.00362,10.07,29.04,1303.0,54.0,,,-46.81,0.0,47.37823,20.74632,66.32391,87.91774,73.26478,84.57584,100.0,98.97172,99.74293,1.28535,3.08483,3.08483,18.25193,3.08483,98.86364,98.71134,98.20051,61.47059,30.11364,,,2.57732,2.83505,77.89203,78.40617
2026-07-03,001399,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,89.70588,75.01,0.0,-8.24434,-17.13043,-9.53963,89.70588,39.72,100.0,93.12,77.07,37.6,45.0,53.25,20.0,37.47,80.0,0.0,0.00154,-1.75,1.18,9405.0,22.0,,,53.72,39.72,93.12,35.63118,91.00257,93.3162,96.40103,95.11568,97.68638,94.85861,10.79692,23.39332,3.3419,3.3419,97.42931,3.3419,94.88636,9.27835,79.94859,89.70588,11.93182,,,97.16495,98.96907,98.97172,94.0874
2026-07-03,000938,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,94.11765,72.33,0.0,-0.75784,9.21311,10.00661,94.11765,44.56,74.0,79.54,31.8,39.0,45.0,45.46,20.0,37.47,30.0,0.0,0.00064,5.06,8.31,13111.0,10.0,,,4.08,0.0,58.8596,41.93882,94.85861,97.17224,76.34961,90.23136,91.77378,97.17224,11.05398,12.85347,3.59897,3.59897,0.25707,3.59897,81.81818,91.75258,91.25964,94.11765,5.11364,,,62.1134,3.09278,88.17481,97.94344
2026-07-03,002826,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,72.94118,71.8,29.69,-9.29593,,,72.94118,28.5,92.96,68.19,13.53,34.8,15.0,11.26,20.0,37.47,45.0,0.0,0.00027,8.86,5.34,2648.2,104.0,,,-42.38,0.0,63.38942,20.78824,76.34961,84.31877,93.57326,78.66324,87.4036,91.00257,7.96915,3.3419,3.85604,3.85604,18.509,3.85604,72.15909,96.64948,87.66067,72.94118,58.52273,,,3.09278,3.35052,89.71722,78.92031
2026-07-03,002896,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,75.0,70.82,49.25,5.10021,2.90263,-1.86872,75.0,48.94,100.0,70.0,0.0,5.2,45.0,46.99,20.0,37.47,30.0,0.0,-0.0008,4.89,0.16,3153.0,152.0,,,9.82,0.0,70.0,36.705,78.1491,97.94344,96.6581,79.94859,0.51414,65.29563,11.31105,16.96658,4.11311,4.11311,0.51414,4.11311,13.06818,88.91753,74.55013,75.0,85.79545,,,70.36082,3.60825,91.00257,94.34447
2026-07-03,300163,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,59.11765,70.17,0.0,4.63679,10.83333,6.4,59.11765,20.57,63.44,56.97,58.15,36.6,45.0,0.0,20.0,37.47,45.0,0.0,0.00116,11.28,0.0,1171.8359,75.0,,,-69.67,0.0,36.14177,12.1605,64.26735,70.95116,71.97943,73.77892,95.88689,93.83033,11.56812,0.51414,4.37018,4.37018,18.76607,4.37018,90.90909,99.74227,0.51414,59.11765,42.04545,,,0.7732,3.86598,73.00771,68.12339
2026-07-03,300328,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,72.05882,69.9,0.0,0.0,,,72.05882,40.92,89.8,61.5,0.0,10.0,45.0,29.62,20.0,37.47,45.0,0.0,-0.00022,6.82,0.0,2490.0,128.0,,,-13.64,0.0,55.227,29.48647,75.57841,93.57326,93.05913,76.34961,0.77121,70.95116,11.82519,7.19794,4.62725,4.62725,19.02314,4.62725,21.59091,94.58763,0.77121,72.05882,72.15909,,,18.04124,4.12371,85.86118,90.48843
2026-07-03,002407,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,96.47059,69.75,0.0,-9.54031,-15.96115,-7.0531,96.47059,39.07,100.0,80.69,35.63,38.8,45.0,78.1,20.0,37.47,55.0,0.0,0.00071,-0.46,6.67,19313.0,11.0,,,42.75,39.07,80.69,37.69106,96.91517,92.54499,96.91517,90.7455,92.54499,96.6581,12.08226,48.58612,4.88432,4.88432,90.23136,4.88432,83.52273,17.26804,89.20308,96.47059,5.68182,,,93.81443,98.71134,96.14396,95.37275
2026-07-03,600396,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,74.41176,68.54,0.0,-4.0521,-7.99419,-4.09091,74.41176,37.0,100.0,92.13,73.76,0.0,45.0,78.55,20.0,37.47,45.0,0.0,0.00148,-0.43,0.0,3140.0,44.0,,,40.44,37.0,92.13,27.53235,77.63496,90.7455,97.17224,94.85861,97.42931,0.0,12.33933,49.10026,5.14139,5.14139,19.28021,5.14139,94.31818,17.52577,1.02828,74.41176,24.43182,,,93.04124,98.19588,98.71465,87.4036
2026-07-03,600187,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,87.94118,68.25,0.0,0.0,,,87.94118,44.13,74.0,82.03,40.09,21.8,45.0,46.0,20.0,37.47,45.0,0.0,0.0008,5.0,10.52,8592.0471,99.0,,,4.13,0.0,60.7022,38.80844,89.46015,96.40103,76.60668,92.03085,93.3162,77.89203,12.5964,14.65296,5.39846,5.39846,19.53728,5.39846,85.22727,90.20619,93.05913,87.94118,55.68182,,,62.37113,4.38144,88.94602,96.40103
2026-07-03,002292,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,87.05882,68.02,0.0,0.0,-4.26908,-4.26908,87.05882,26.72,100.0,70.0,0.0,5.4,0.0,1.36,20.0,37.47,30.0,0.0,-0.001,9.96,20.0,8087.0,151.0,,,-52.96,0.0,70.0,23.26212,88.68895,81.23393,97.42931,80.20566,1.02828,65.5527,0.25707,2.82776,5.65553,5.65553,0.77121,5.65553,9.09091,97.16495,96.6581,87.05882,85.22727,,,1.80412,4.63918,91.25964,81.74807
2026-07-03,000975,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,80.88235,67.07,0.0,3.27051,4.98701,1.86492,80.88235,38.43,74.0,72.48,8.26,32.2,45.0,30.61,20.0,37.47,55.0,0.0,0.00017,6.71,0.53,5347.0,67.0,,,-15.25,0.0,53.6352,31.08309,83.29049,92.28792,76.86375,85.08997,84.0617,87.14653,12.85347,7.71208,5.9126,5.9126,90.48843,5.9126,64.77273,94.3299,77.12082,80.88235,37.5,,,16.23711,4.89691,83.54756,91.00257
2026-07-03,000656,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,98.82353,66.34,33.61,0.0,10.0,10.0,98.82353,37.76,74.0,75.23,17.42,38.4,85.0,0.0,20.0,37.47,45.0,0.0,0.00035,10.17,35.05,48047.1737,86.0,,,-43.6,0.0,55.6702,37.31576,98.97172,91.77378,77.12082,87.91774,88.94602,96.40103,100.0,0.77121,6.16967,6.16967,19.79434,6.16967,75.56818,99.2268,98.71465,98.82353,48.29545,,,2.83505,5.15464,86.11825,95.11568
2026-07-03,600547,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,84.70588,66.34,0.0,2.8536,1.61481,-1.07362,84.70588,41.61,74.0,100.0,0.0,0.0,45.0,46.0,20.0,37.47,55.0,0.0,,5.0,0.0,7059.0,,,,1.61,0.0,74.0,35.24612,86.63239,93.83033,77.37789,97.68638,1.28535,0.25707,13.11054,14.91003,6.42674,6.42674,90.7455,6.42674,,90.46392,1.28535,84.70588,,,,57.73196,5.41237,93.3162,93.3162
2026-07-03,601991,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,84.11765,65.62,31.1,5.04775,1.23288,-3.65059,84.11765,34.74,74.0,95.12,83.74,0.0,45.0,78.85,20.0,37.47,45.0,0.0,0.00167,-0.41,10.02,6958.0,8.0,,,38.02,34.74,70.3888,29.22247,86.11825,88.68895,77.63496,95.62982,98.20051,0.51414,13.36761,50.12853,6.6838,6.6838,20.05141,6.6838,96.02273,18.29897,92.28792,84.11765,3.97727,,,92.52577,97.16495,92.54499,89.20308
2026-07-03,600397,"{'label': 'cold', 'reason': 'qx=24.0, dt=2.0, kqxy=0.0, breadth=0.29661188882126194', 'qx_t0': 24.0, 'qx_t1': None, 'dt_t0': 2.0, 'kqxy_t0': 0.0, 'sz_t0': 1462.0, 'xd_t0': 3467.0, 'breadth_t0': 0.29661188882126194, 'lbbx_t0': 1.23, 'lbbx_t1': None, 'ztbx_t0': 1.38, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",WATCH,1,81.47059,64.44,0.0,-7.82456,,,81.47059,36.17,100.0,88.49,61.65,0.0,45.0,50.24,20.0,37.47,30.0,0.0,0.00123,-2.18,0.0,5675.0,33.0,,,53.61,36.17,88.49,29.46791,83.80463,89.46015,97.68638,94.0874,96.6581,0.77121,13.62468,19.53728,6.94087,6.94087,1.02828,6.94087,92.61364,7.21649,1.54242,81.47059,18.18182,,,96.90722,97.68041,97.94344,90.23136
